"id";"cpf";"nome";"sigla";"siglaEstado";"vice";"vicecpf";"cargo"
1481;"";"ANTONIO DONIZETE LIMA DE ALENCAR";"PROS";"SP";0;0;"deputado federal"
1482;"";"ANTONIO CARLOS TONINI";"AGIR";"SP";0;0;"deputado federal"
1483;"";"ANTONIO PEREIRA DOS SANTOS";"PP";"SP";0;0;"deputado federal"
1484;"";"TONY VINICIUS DE OLIVEIRA";"NOVO";"SP";0;0;"deputado federal"
1485;"";"ANTONIO CARLOS DE SOUZA SANTANA";"PP";"SP";0;0;"deputado federal"
1486;"";"ULISSES HENRIQUE MATIAS COSTA";"PATRIOTA";"SP";0;0;"deputado federal"
1487;"";"URIÃ FANCELLI BAUMGARTNER";"PODE";"SP";0;0;"deputado federal"
1488;"";"CÃNDIDO ELPÍDIO DE SOUZA VACCAREZZA";"AVANTE";"SP";0;0;"deputado federal"
1489;"";"VAGNER BERTI";"PTB";"SP";0;0;"deputado federal"
1490;"";"VAGNER JOSE DOS SANTOS";"REPUBLICANOS";"SP";0;0;"deputado federal"
1491;"";"VALDETE GOMES DUTRA PEREIRA";"PODE";"SP";0;0;"deputado federal"
1492;"";"VALDECI ANTONIO DE PROENÇA";"PODE";"SP";0;0;"deputado federal"
1493;"";"VALDINEI MARCELINO LIMA";"PSD";"SP";0;0;"deputado federal"
1494;"";"PAULO JORGE VALENTIM";"AVANTE";"SP";0;0;"deputado federal"
1495;"";"VALÉRIA MEIRELLES MONTEIRO";"PSD";"SP";0;0;"deputado federal"
1496;"";"VALTER FRANCISCO BRITO";"PROS";"SP";0;0;"deputado federal"
1497;"";"VALTER ALCANTARA ROSSI";"PMB";"SP";0;0;"deputado federal"
1498;"";"VANDERCI EDUARDO PEREIRA";"PSC";"SP";0;0;"deputado federal"
1499;"";"VANDERLEI MACRIS";"PSDB";"SP";0;0;"deputado federal"
1500;"";"VANESSA ARAUJO";"PDT";"SP";0;0;"deputado federal"
1501;"";"VANESSSA FERREIRA MARCELO LAURINDO";"PSB";"SP";0;0;"deputado federal"
1502;"";"VANESSA FERREIRA GOMES";"PL";"SP";0;0;"deputado federal"
1503;"";"VANIA DA PAIXÃO LANA ONWUDIWE";"REPUBLICANOS";"SP";0;0;"deputado federal"
1504;"";"VÂNIA REGINA RIBEIRO";"PROS";"SP";0;0;"deputado federal"
1505;"";"LUIZ ANTÔNIO VASSOLER";"PSC";"SP";0;0;"deputado federal"
1506;"";"VALDEMAR SILVA";"PTB";"SP";0;0;"deputado federal"
1507;"";"EMERSON VIRGILIO VENANCIO";"AGIR";"SP";0;0;"deputado federal"
1508;"";"ALEXANDRE GLUSKOSKI VENEGAS";"PSDB";"SP";0;0;"deputado federal"
1509;"";"DIUMIRA CARDOSO DE LIMA";"PODE";"SP";0;0;"deputado federal"
1510;"";"VERA LÚCIA SANTOS DE FRANÇA";"AGIR";"SP";0;0;"deputado federal"
1511;"";"VERA LUCIA SERVONE PINTO";"PTB";"SP";0;0;"deputado federal"
1512;"";"CESAR FERREIRA LONGARES";"DC";"SP";0;0;"deputado federal"
1513;"";"WILSON GRASSI JÚNIOR";"PV";"SP";0;0;"deputado federal"
1514;"";"VICENTE PAULO DA SILVA";"PT";"SP";0;0;"deputado federal"
1515;"";"VILMA MARQUES RIBEIRO";"PRTB";"SP";0;0;"deputado federal"
1516;"";"VINICIUS RAPOZO DE CARVALHO";"REPUBLICANOS";"SP";0;0;"deputado federal"
1517;"";"VINICIUS MANGABEIRA CARINI";"NOVO";"SP";0;0;"deputado federal"
1518;"";"VINICIUS MARCHESE MARINELLI";"PSD";"SP";0;0;"deputado federal"
1519;"";"VINICIUS SAUDINO DE MORAES";"PSD";"SP";0;0;"deputado federal"
1520;"";"VERGINIA ALVES PEREIRA";"PMB";"SP";0;0;"deputado federal"
1521;"";"VITOR LIPPI";"PSDB";"SP";0;0;"deputado federal"
1522;"";"VITOR NARESSI NETTO";"UNIÃO";"SP";0;0;"deputado federal"
1523;"";"ELISA VITÓRIA OLIVEIRA CABARITI";"DC";"SP";0;0;"deputado federal"
1524;"";"VIVIANE SOARES DE OLIVEIRA ALVES";"UNIÃO";"SP";0;0;"deputado federal"
1525;"";"VIVIANE BERGAMO MORGERO";"PTB";"SP";0;0;"deputado federal"
1526;"";"VIVIANE RODRIGUES DA SILVA AUGUSTO";"AGIR";"SP";0;0;"deputado federal"
1527;"";"VLADIMIR FRANCISCHINELLI ARRUDA LEITE";"NOVO";"SP";0;0;"deputado federal"
1528;"";"VLADIMIR PINHEIRO SAFATLE";"PSOL";"SP";0;0;"deputado federal"
1529;"";"WAGNER OCIMAR BALIEIRO";"PT";"SP";0;0;"deputado federal"
1530;"";"WAGNER PEREIRA DA SILVA";"PRTB";"SP";0;0;"deputado federal"
1531;"";"WALDEMIR APARECIDO SOARES JUNIOR";"PSTU";"SP";0;0;"deputado federal"
1532;"";"WALTECY ALVES DOS SANTOS";"PSOL";"SP";0;0;"deputado federal"
1533;"";"WALTER DE BARROS";"AVANTE";"SP";0;0;"deputado federal"
1534;"";"WALTER FERNANDES DA SILVA";"NOVO";"SP";0;0;"deputado federal"
1535;"";"WALTER SHINDI IIHOSHI";"PSD";"SP";0;0;"deputado federal"
1536;"";"WALTER JOSÉ DA SILVA";"PODE";"SP";0;0;"deputado federal"
1537;"";"WANESSA SOUSA BOMFIM";"PODE";"SP";0;0;"deputado federal"
1538;"";"WASHINGTON DA SILVA SANTOS";"PSC";"SP";0;0;"deputado federal"
1539;"";"WELDER DOUGLAS DA SILVA";"PTB";"SP";0;0;"deputado federal"
1540;"";"WELLER PEREIRA GONÇALVES";"PSTU";"SP";0;0;"deputado federal"
1541;"";"WESLEY CASA FORTE MARIANO";"PSB";"SP";0;0;"deputado federal"
1542;"";"WESLEY LEONARDO CEZAR";"PDT";"SP";0;0;"deputado federal"
1543;"";"WESLEY RENATO DE OLIVEIRA SOUZA";"PL";"SP";0;0;"deputado federal"
1544;"";"WILLIAM GABRIEL CALLEGARO";"PSB";"SP";0;0;"deputado federal"
1545;"";"WILLIAM SILVA DAS MERCES";"PSB";"SP";0;0;"deputado federal"
1546;"";"WILSON KEIITI HAYASHIDA";"PRTB";"SP";0;0;"deputado federal"
1547;"";"WILSON CALDEIRA PAIVA";"PDT";"SP";0;0;"deputado federal"
1548;"";"WILSON JOÃO DA TRINDADE";"PROS";"SP";0;0;"deputado federal"
1549;"";"AMÉRICO ALEXANDRE CIANFARANI XAVIER";"PDT";"SP";0;0;"deputado federal"
1550;"";"NELSON XIMENES JUNIOR";"PSB";"SP";0;0;"deputado federal"
1551;"";"YAN LOPES DE ALMEIDA";"PSC";"SP";0;0;"deputado federal"
1552;"";"YARA DE SOUZA LIMA";"PMN";"SP";0;0;"deputado federal"
1553;"";"JOSE WANDERLEY DE ANDRADE";"PODE";"SP";0;0;"deputado federal"
1554;"";"JOSÉ ROBERTO CAMARGO";"PRTB";"SP";0;0;"deputado federal"
1555;"";"JOSÉ PAULO DE MENDONÇA LEMOS";"AGIR";"SP";0;0;"deputado federal"
1556;"";"JOSÉ AZEVEDO PIRES";"PRTB";"SP";0;0;"deputado federal"
1557;"";"JOSE SILVA MIGUEL JUNIOR";"AVANTE";"SP";0;0;"deputado federal"
1558;"";"JOSÉ ADÃO DA COSTA";"UNIÃO";"SP";0;0;"deputado federal"
1559;"";"JOSE PAULINO DE SOUZA JUNIOR";"SOLIDARIEDADE";"SP";0;0;"deputado federal"
1560;"";"JOSE GERALDO DE CARVALHO";"AGIR";"SP";0;0;"deputado federal"
1561;"";"MARIA JOSÉ DOS SANTOS CHAVES";"PSB";"SP";0;0;"deputado federal"
1562;"";"REGINALDO CAMILO DOS SANTOS";"PT";"SP";0;0;"deputado federal"
1563;"";"JOSÉ BARBOSA DA SILVA";"PP";"SP";0;0;"deputado federal"
1564;"";"WILLIAM DE SOUZA SILVA";"AVANTE";"SP";0;0;"deputado federal"
1565;"";"RUZINON SILVA";"PATRIOTA";"SP";0;0;"deputado federal"
1566;"";"ZULEICA MADALENA SANTORO";"PODE";"SP";0;0;"deputado federal"
1567;"";"ALTINO DE MELO PRAZERES JUNIOR";"PSTU";"SP";0;0;"governador"
1568;"";"ANTONIO JORGE FILHO";"DC";"SP";0;0;"governador"
1569;"";"CAROLINA REJAILI VIGLIAR";"UP";"SP";0;0;"governador"
1570;"";"EDSON DORTA SILVA";"PCO";"SP";0;0;"governador"
1571;"";"ELVIS LEONARDO CEZAR";"PDT";"SP";0;0;"governador"
1572;"";"FERNANDO HADDAD";"PT";"SP";0;0;"governador"
1573;"";"GABRIEL MAURILIO COLOMBO DE FREITAS";"PCB";"SP";0;0;"governador"
1574;"";"RODRIGO GARCIA";"PSDB";"SP";0;0;"governador"
1575;"";"TARCISIO GOMES DE FREITAS";"REPUBLICANOS";"SP";0;0;"governador"
1576;"";"VINICIUS LAZZER POIT";"NOVO";"SP";0;0;"governador"
